tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144,4
