tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,seed,row
1725,29,6,1674,Fold2.Rep08,0.9898078043098427,0.9829712272460364,0.9965337954939342,0.9897525113699852,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1730,24,10,1670,Fold3.Rep08,0.9900990099009901,0.9858323494687131,0.9942528735632183,0.9900426115159657,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1737,17,12,1668,Fold4.Rep08,0.9915550378567268,0.9899109792284867,0.9931389365351629,0.9915249578818248,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1728,26,4,1676,Fold5.Rep08,0.9912638322655795,0.9847238542890717,0.9976905311778291,0.9912071927334505,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1726,28,9,1671,Fold1.Rep09,0.9892253931275481,0.9835197174808711,0.9948126801152738,0.9891661987980724,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1722,32,10,1670,Fold2.Rep09,0.9877693651718114,0.981198589894242,0.9942263279445728,0.9877124589194074,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1734,20,17,1663,Fold3.Rep09,0.9892253931275481,0.988116458704694,0.9902912621359223,0.9892038604203082,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1731,23,14,1666,Fold4.Rep09,0.9892253931275481,0.9863824748371818,0.9919770773638968,0.9891797761005393,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1733,21,13,1667,Fold5.Rep09,0.9900990099009901,0.9875592417061612,0.9925544100801833,0.9900568258931722,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1728,26,8,1672,Fold1.Rep10,0.9900990099009901,0.9846878680800942,0.9953917050691244,0.9900397865746093,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1721,33,9,1671,Fold2.Rep10,0.9877693651718114,0.9806338028169014,0.9947976878612717,0.9877157453390866,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1736,18,11,1669,Fold3.Rep10,0.9915550378567268,0.989330171902786,0.9937034917000572,0.9915168318014216,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1721,33,12,1668,Fold4.Rep10,0.9868957483983692,0.9805996472663139,0.9930755914598961,0.986837619363105,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1726,28,4,1676,Fold5.Rep10,0.9906814210832848,0.9835680751173709,0.9976878612716763,0.9906279681945236,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1742,17,13,1669,Fold1.Rep01,0.99128160418483,0.9899169632265717,0.9925925925925926,0.9912547779095822,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1745,13,31,1651,Fold2.Rep01,0.9872093023255814,0.9921875,0.982545045045045,0.9873662725225225,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1749,10,26,1656,Fold3.Rep01,0.9895379250217959,0.9939975990396158,0.9853521126760564,0.9896748558578361,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1742,16,28,1655,Fold4.Rep01,0.987213019471084,0.990424895272292,0.984180790960452,0.987302843116372,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1734,24,28,1655,Fold5.Rep01,0.984888113920372,0.9857057772483622,0.9841089670828603,0.9849073721656112,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1748,11,21,1661,Fold1.Rep02,0.990700377797152,0.993421052631579,0.9881288863764839,0.9907749695040314,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
