tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold1.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold1.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold1.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold1.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold1.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold1.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold1.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
770,976,269,1401,Fold1.Rep01,0.6355386416861827,0.5893984013462348,0.7410972088546679,0.6652478051004513,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold2.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold2.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold2.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold2.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold2.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold2.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
1,1745,3,1667,Fold2.Rep01,0.4882903981264637,0.48856975381008205,0.25,0.369284876905041,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
1,1745,3,1667,Fold2.Rep01,0.4882903981264637,0.48856975381008205,0.25,0.369284876905041,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
1,1745,3,1667,Fold2.Rep01,0.4882903981264637,0.48856975381008205,0.25,0.369284876905041,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
1,1745,3,1667,Fold2.Rep01,0.4882903981264637,0.48856975381008205,0.25,0.369284876905041,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
1,1745,3,1667,Fold2.Rep01,0.4882903981264637,0.48856975381008205,0.25,0.369284876905041,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
1,1745,3,1667,Fold2.Rep01,0.4882903981264637,0.48856975381008205,0.25,0.369284876905041,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,1,1669,Fold2.Rep01,0.4885831381733021,0.48872620790629573,0,0.24436310395314786,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,1746,0,1670,Fold2.Rep01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
811,935,302,1368,Fold2.Rep01,0.6378805620608899,0.5940078158923143,0.7286612758310872,0.6613345458617008,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
854,892,272,1399,Fold3.Rep01,0.659350307287094,0.6106503710170231,0.7584369449378331,0.6845436579774281,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
854,892,272,1399,Fold3.Rep01,0.659350307287094,0.6106503710170231,0.7584369449378331,0.6845436579774281,eclipse,nb,smote,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144
