bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
EVOLUTION-223571,50,N,N,gnome,knn
EVOLUTION-224162,0,N,N,gnome,knn
EVOLUTION-224517,635,Y,Y,gnome,knn
EVOLUTION-225135,325,N,Y,gnome,knn
EVOLUTION-225959,910,Y,Y,gnome,knn
EVOLUTION-226814,17,N,Y,gnome,knn
EVOLUTION-228626,552,Y,Y,gnome,knn
EVOLUTION-229121,209,N,Y,gnome,knn
EVOLUTION-229595,7,N,N,gnome,knn
EVOLUTION-229693,220,N,Y,gnome,knn
EVOLUTION-229996,2,N,Y,gnome,knn
EVOLUTION-231752,3,N,Y,gnome,knn
EVOLUTION-231772,6,N,N,gnome,knn
EVOLUTION-231844,300,N,N,gnome,knn
EVOLUTION-231993,418,Y,N,gnome,knn
EVOLUTION-232194,590,Y,Y,gnome,knn
EVOLUTION-234085,132,N,Y,gnome,knn
EVOLUTION-234200,433,Y,Y,gnome,knn
EVOLUTION-234780,573,Y,Y,gnome,knn
EVOLUTION-235564,392,Y,N,gnome,knn
EVOLUTION-235643,0,N,N,gnome,knn
EVOLUTION-236140,619,Y,N,gnome,knn
EVOLUTION-236920,37,N,Y,gnome,knn
EVOLUTION-237367,50,N,N,gnome,knn
EVOLUTION-239258,550,Y,Y,gnome,knn
EVOLUTION-240536,8,N,Y,gnome,knn
EVOLUTION-241141,419,Y,Y,gnome,knn
EVOLUTION-241280,44,N,Y,gnome,knn
EVOLUTION-243103,4,N,N,gnome,knn
EVOLUTION-243356,722,Y,Y,gnome,knn
EVOLUTION-243409,1,N,Y,gnome,knn
EVOLUTION-243808,98,N,Y,gnome,knn
EVOLUTION-244033,796,Y,Y,gnome,knn
EVOLUTION-244065,108,N,N,gnome,knn
EVOLUTION-244235,0,N,Y,gnome,knn
EVOLUTION-245333,141,N,N,gnome,knn
EVOLUTION-245589,3,N,Y,gnome,knn
EVOLUTION-245908,78,N,Y,gnome,knn
EVOLUTION-246632,535,Y,Y,gnome,knn
EVOLUTION-246775,7,N,Y,gnome,knn
EVOLUTION-247699,724,Y,N,gnome,knn
EVOLUTION-248418,251,N,Y,gnome,knn
EVOLUTION-248599,292,N,Y,gnome,knn
EVOLUTION-249902,43,N,Y,gnome,knn
EVOLUTION-250861,20,N,Y,gnome,knn
EVOLUTION-251399,3,N,N,gnome,knn
EVOLUTION-252192,53,N,N,gnome,knn
EVOLUTION-252312,40,N,N,gnome,knn
EVOLUTION-253268,1,N,Y,gnome,knn
EVOLUTION-253339,172,N,Y,gnome,knn
EVOLUTION-253687,1,N,Y,gnome,knn
EVOLUTION-253876,24,N,N,gnome,knn
EVOLUTION-254844,0,N,Y,gnome,knn
EVOLUTION-255007,0,N,N,gnome,knn
EVOLUTION-255735,0,N,Y,gnome,knn
EVOLUTION-256251,162,N,Y,gnome,knn
EVOLUTION-256519,0,N,Y,gnome,knn
EVOLUTION-256538,1,N,N,gnome,knn
EVOLUTION-256746,80,N,Y,gnome,knn
EVOLUTION-256904,3437,Y,Y,gnome,knn
EVOLUTION-257122,34,N,Y,gnome,knn
EVOLUTION-257288,24,N,Y,gnome,knn
EVOLUTION-257404,53,N,Y,gnome,knn
EVOLUTION-257818,28,N,Y,gnome,knn
EVOLUTION-258015,30,N,Y,gnome,knn
EVOLUTION-259042,0,N,N,gnome,knn
EVOLUTION-260260,5,N,N,gnome,knn
EVOLUTION-260515,81,N,Y,gnome,knn
EVOLUTION-261299,4,N,Y,gnome,knn
EVOLUTION-261737,555,Y,N,gnome,knn
EVOLUTION-263268,1569,Y,N,gnome,knn
EVOLUTION-267612,309,N,Y,gnome,knn
EVOLUTION-269593,1,N,N,gnome,knn
EVOLUTION-271270,214,N,N,gnome,knn
EVOLUTION-271429,22,N,Y,gnome,knn
EVOLUTION-271847,0,N,Y,gnome,knn
EVOLUTION-271924,5,N,N,gnome,knn
EVOLUTION-272434,18,N,Y,gnome,knn
EVOLUTION-272525,11,N,N,gnome,knn
EVOLUTION-272527,1168,Y,N,gnome,knn
EVOLUTION-273602,301,N,Y,gnome,knn
EVOLUTION-274117,1516,Y,Y,gnome,knn
EVOLUTION-301270,8,N,Y,gnome,knn
EVOLUTION-304318,99,N,N,gnome,knn
EVOLUTION-306808,54,N,Y,gnome,knn
EVOLUTION-307410,822,Y,Y,gnome,knn
EVOLUTION-308512,45,N,Y,gnome,knn
EVOLUTION-311474,195,N,Y,gnome,knn
EVOLUTION-313120,167,N,N,gnome,knn
EVOLUTION-314467,1023,Y,Y,gnome,knn
EVOLUTION-318604,755,Y,N,gnome,knn
EVOLUTION-319083,1,N,N,gnome,knn
EVOLUTION-319394,0,N,Y,gnome,knn
EVOLUTION-320736,2,N,N,gnome,knn
EVOLUTION-321640,7,N,N,gnome,knn
EVOLUTION-322105,535,Y,Y,gnome,knn
EVOLUTION-323125,17,N,Y,gnome,knn
EVOLUTION-324525,1,N,Y,gnome,knn
EVOLUTION-326149,873,Y,N,gnome,knn
EVOLUTION-328151,20,N,Y,gnome,knn
EVOLUTION-329551,28,N,Y,gnome,knn
EVOLUTION-330448,26,N,Y,gnome,knn
EVOLUTION-330728,1734,Y,Y,gnome,knn
EVOLUTION-333688,3,N,Y,gnome,knn
EVOLUTION-334124,3,N,Y,gnome,knn
EVOLUTION-335400,80,N,Y,gnome,knn
EVOLUTION-339626,3,N,Y,gnome,knn
EVOLUTION-339629,1224,Y,Y,gnome,knn
EVOLUTION-341521,0,N,N,gnome,knn
EVOLUTION-341525,3,N,N,gnome,knn
EVOLUTION-346438,1534,Y,N,gnome,knn
EVOLUTION-346613,2,N,Y,gnome,knn
EVOLUTION-348269,253,N,Y,gnome,knn
EVOLUTION-349520,2141,Y,Y,gnome,knn
EVOLUTION-350884,7,N,Y,gnome,knn
EVOLUTION-350901,10,N,Y,gnome,knn
EVOLUTION-352358,370,Y,N,gnome,knn
EVOLUTION-380025,615,Y,Y,gnome,knn
EVOLUTION-388110,0,N,N,gnome,knn
EVOLUTION-399374,56,N,Y,gnome,knn
EVOLUTION-401539,67,N,N,gnome,knn
EVOLUTION-402925,178,N,Y,gnome,knn
EVOLUTION-417000,388,Y,Y,gnome,knn
EVOLUTION-420973,307,N,N,gnome,knn
EVOLUTION-428384,479,Y,Y,gnome,knn
EVOLUTION-439951,2264,Y,Y,gnome,knn
EVOLUTION-447742,0,N,N,gnome,knn
EVOLUTION-449520,848,Y,Y,gnome,knn
EVOLUTION-457257,0,N,N,gnome,knn
EVOLUTION-457914,308,N,N,gnome,knn
EVOLUTION-458828,987,Y,Y,gnome,knn
EVOLUTION-459030,8,N,N,gnome,knn
EVOLUTION-461757,69,N,N,gnome,knn
EVOLUTION-461918,17,N,N,gnome,knn
EVOLUTION-464106,10,N,Y,gnome,knn
EVOLUTION-466754,383,Y,N,gnome,knn
EVOLUTION-466796,10,N,Y,gnome,knn
EVOLUTION-471795,1632,Y,Y,gnome,knn
EVOLUTION-473903,28,N,N,gnome,knn
EVOLUTION-482603,16,N,Y,gnome,knn
EVOLUTION-484793,182,N,Y,gnome,knn
EVOLUTION-490464,80,N,N,gnome,knn
EVOLUTION-497810,106,N,Y,gnome,knn
EVOLUTION-499643,176,N,N,gnome,knn
EVOLUTION-501298,409,Y,Y,gnome,knn
EVOLUTION-502913,141,N,Y,gnome,knn
EVOLUTION-504051,16,N,N,gnome,knn
EVOLUTION-510642,222,N,Y,gnome,knn
EVOLUTION-518506,86,N,Y,gnome,knn
EVOLUTION-519292,166,N,Y,gnome,knn
EVOLUTION-523327,161,N,N,gnome,knn
EVOLUTION-523335,575,Y,N,gnome,knn
EVOLUTION-524323,0,N,N,gnome,knn
EVOLUTION-529460,100,N,N,gnome,knn
EVOLUTION-583191,221,N,Y,gnome,knn
EVOLUTION-DATA-SERVER-214520,130,N,Y,gnome,knn
EVOLUTION-DATA-SERVER-253129,17,N,N,gnome,knn
EVOLUTION-DATA-SERVER-271116,18,N,Y,gnome,knn
EVOLUTION-DATA-SERVER-271180,66,N,N,gnome,knn
EVOLUTION-DATA-SERVER-309538,184,N,N,gnome,knn
EVOLUTION-DATA-SERVER-312457,6,N,N,gnome,knn
EVOLUTION-DATA-SERVER-312462,40,N,N,gnome,knn
EVOLUTION-DATA-SERVER-313091,0,N,N,gnome,knn
EVOLUTION-DATA-SERVER-319592,24,N,N,gnome,knn
EVOLUTION-DATA-SERVER-342162,26,N,Y,gnome,knn
EVOLUTION-DATA-SERVER-384044,108,N,Y,gnome,knn
EVOLUTION-DATA-SERVER-422652,0,N,N,gnome,knn
EVOLUTION-DATA-SERVER-423382,23,N,Y,gnome,knn
EVOLUTION-DATA-SERVER-441497,853,Y,N,gnome,knn
EVOLUTION-DATA-SERVER-506457,5,N,N,gnome,knn
EVOLUTION-DATA-SERVER-525485,0,N,N,gnome,knn
EVOLUTION-DATA-SERVER-699597,524,Y,Y,gnome,knn
F-SPOT-149806,164,N,N,gnome,knn
F-SPOT-319038,45,N,N,gnome,knn
F-SPOT-325366,1665,Y,N,gnome,knn
F-SPOT-332257,3,N,N,gnome,knn
F-SPOT-335385,1,N,Y,gnome,knn
F-SPOT-397045,0,N,N,gnome,knn
F-SPOT-399705,173,N,Y,gnome,knn
F-SPOT-402849,1268,Y,N,gnome,knn
F-SPOT-427535,1,N,N,gnome,knn
F-SPOT-441401,305,N,N,gnome,knn
F-SPOT-512389,2,N,N,gnome,knn
F-SPOT-524996,0,N,Y,gnome,knn
F-SPOT-525246,833,Y,Y,gnome,knn
F-SPOT-622117,68,N,N,gnome,knn
FILE-ROLLER-101480,182,N,N,gnome,knn
FILE-ROLLER-124875,368,Y,N,gnome,knn
FILE-ROLLER-125844,6,N,Y,gnome,knn
FILE-ROLLER-312243,1,N,Y,gnome,knn
FILE-ROLLER-315069,102,N,N,gnome,knn
FILE-ROLLER-412335,1,N,N,gnome,knn
GAL-200591,2,N,N,gnome,knn
GAL-201700,48,N,Y,gnome,knn
GAL-204162,384,Y,N,gnome,knn
GAL-204234,292,N,Y,gnome,knn
GAL-208343,5,N,N,gnome,knn
GAL-213251,0,N,Y,gnome,knn
GAL-230532,505,Y,Y,gnome,knn
GAL-237018,272,N,Y,gnome,knn
GAL-241056,6,N,Y,gnome,knn
GALEON-126407,1,N,Y,gnome,knn
GALEON-135108,1,N,Y,gnome,knn
GALEON-144067,38,N,Y,gnome,knn
GALEON-148222,2,N,N,gnome,knn
GALEON-304223,1371,Y,N,gnome,knn
GALEON-305731,30,N,Y,gnome,knn
GALEON-309161,15,N,Y,gnome,knn
GALEON-50402,13,N,N,gnome,knn
GALEON-57062,38,N,Y,gnome,knn
GALEON-58443,73,N,Y,gnome,knn
GALEON-60300,3,N,N,gnome,knn
GALEON-61648,12,N,Y,gnome,knn
GALEON-62302,18,N,N,gnome,knn
GALEON-66150,44,N,Y,gnome,knn
GALEON-66798,4,N,Y,gnome,knn
GALEON-69383,4,N,N,gnome,knn
GALEON-74084,9,N,N,gnome,knn
GALEON-75693,101,N,N,gnome,knn
GALEON-81945,8,N,N,gnome,knn
GALEON-84812,0,N,Y,gnome,knn
GALEON-87315,485,Y,Y,gnome,knn
GAMIN-161383,148,N,N,gnome,knn
GARNOME-134793,214,N,N,gnome,knn
GARNOME-326560,64,N,N,gnome,knn
GAZPACHO-167464,25,N,N,gnome,knn
GAZPACHO-170317,0,N,N,gnome,knn
GAZPACHO-172282,137,N,N,gnome,knn
GAZPACHO-317269,984,Y,N,gnome,knn
GAZPACHO-329916,2,N,Y,gnome,knn
GAZPACHO-341426,5,N,Y,gnome,knn
GCONF-115515,125,N,Y,gnome,knn
