tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,classifier,balancing,resampling,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
873,0,69,0,Fold08,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold08,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
410,463,24,45,Fold08,0.4830148619957537,0.08858267716535433,0.9447004608294931,0.5166415689974238,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
410,463,24,45,Fold08,0.4830148619957537,0.08858267716535433,0.9447004608294931,0.5166415689974238,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
410,463,24,45,Fold08,0.4830148619957537,0.08858267716535433,0.9447004608294931,0.5166415689974238,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
410,463,24,45,Fold08,0.4830148619957537,0.08858267716535433,0.9447004608294931,0.5166415689974238,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
410,463,24,45,Fold08,0.4830148619957537,0.08858267716535433,0.9447004608294931,0.5166415689974238,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
410,463,24,45,Fold08,0.4830148619957537,0.08858267716535433,0.9447004608294931,0.5166415689974238,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold09,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold09,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold09,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold09,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold09,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold09,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
872,1,68,1,Fold09,0.9267515923566879,0.5,0.9276595744680851,0.7138297872340426,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
872,1,68,1,Fold09,0.9267515923566879,0.5,0.9276595744680851,0.7138297872340426,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
872,1,68,1,Fold09,0.9267515923566879,0.5,0.9276595744680851,0.7138297872340426,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
872,1,68,1,Fold09,0.9267515923566879,0.5,0.9276595744680851,0.7138297872340426,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
872,1,68,1,Fold09,0.9267515923566879,0.5,0.9276595744680851,0.7138297872340426,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
872,1,68,1,Fold09,0.9267515923566879,0.5,0.9276595744680851,0.7138297872340426,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,69,0,Fold09,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
356,517,20,49,Fold09,0.4299363057324841,0.08657243816254417,0.9468085106382979,0.516690474400421,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold10,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold10,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold10,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold10,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold10,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
0,0,0,0,Fold10,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
332,541,22,48,Fold10,0.4029692470837752,0.08149405772495756,0.9378531073446328,0.5096735825347952,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,283,2
